season,Player,Player_ID,Team,Matches,Batting_Runs,Batting_Balls,Batting_Dismissals,Batting_Average,Strike_Rate,Fours,Sixes,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Team_Matches,Team_Wins,Team_Losses,Team_No_Results,Team_Win_Pct,Team_Points,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2013,R McLaren,c654af19,Kolkata Knight Riders,2,3,6,2,1.5,50.0,0,0,42,7.0,94,3,14.0,13.43,17,40.48,16,6,10,0,37.5,12,c654af19,https://a.espncdn.com/i/headshots/cricket/players/full/c654af19.png,https://www.espncricinfo.com/cricketers/r-mclaren-c654af19
2013,R Rampaul,d68e7f48,Royal Challengers Bangalore,10,38,36,4,9.5,105.56,3,1,232,38.67,272,15,15.47,7.03,112,48.28,16,8,6,2,57.14,18,d68e7f48,https://a.espncdn.com/i/headshots/cricket/players/full/d68e7f48.png,https://www.espncricinfo.com/cricketers/r-rampaul-d68e7f48
2013,R Sathish,626c5379,Kings XI Punjab,9,109,76,5,21.8,143.42,9,5,24,4.0,51,0,,12.75,1,4.17,16,8,8,0,50.0,16,626c5379,https://a.espncdn.com/i/headshots/cricket/players/full/626c5379.png,https://www.espncricinfo.com/cricketers/r-sathish-626c5379
2013,R Sharma,5d9a1a73,Pune Warriors,11,11,17,3,3.67,64.71,1,0,246,41.0,281,9,27.33,6.85,85,34.55,16,4,12,0,25.0,8,5d9a1a73,https://a.espncdn.com/i/headshots/cricket/players/full/5d9a1a73.png,https://www.espncricinfo.com/cricketers/r-sharma-5d9a1a73
2013,R Shukla,de4b0555,Rajasthan Royals,3,1,2,0,,50.0,0,0,48,8.0,79,3,16.0,9.88,15,31.25,18,11,7,0,61.11,22,de4b0555,https://a.espncdn.com/i/headshots/cricket/players/full/de4b0555.png,https://www.espncricinfo.com/cricketers/r-shukla-de4b0555
2013,R Vinay Kumar,41eb4a4f,Royal Challengers Bangalore,16,70,44,1,70.0,159.09,6,3,367,61.17,513,23,15.96,8.39,124,33.79,16,8,6,2,57.14,18,41eb4a4f,https://a.espncdn.com/i/headshots/cricket/players/full/41eb4a4f.png,https://www.espncricinfo.com/cricketers/r-vinay-kumar-41eb4a4f
2013,RA Jadeja,fe93fd9d,Chennai Super Kings,18,201,134,9,22.33,150.0,17,6,259,43.17,323,13,19.92,7.48,95,36.68,18,12,6,0,66.67,24,fe93fd9d,https://a.espncdn.com/i/headshots/cricket/players/full/fe93fd9d.png,https://www.espncricinfo.com/cricketers/ra-jadeja-fe93fd9d
2013,RE van der Merwe,05c2ca46,Delhi Daredevils,3,22,25,2,11.0,88.0,2,0,66,11.0,71,3,22.0,6.45,25,37.88,16,3,12,1,20.0,7,05c2ca46,https://a.espncdn.com/i/headshots/cricket/players/full/05c2ca46.png,https://www.espncricinfo.com/cricketers/re-van-der-merwe-05c2ca46
2013,RG Sharma,740742ef,Mumbai Indians,19,538,408,14,38.43,131.86,35,28,8,1.33,6,0,,4.5,3,37.5,19,13,6,0,68.42,26,740742ef,https://a.espncdn.com/i/headshots/cricket/players/full/740742ef.png,https://www.espncricinfo.com/cricketers/rg-sharma-740742ef
2013,RJ Harris,12eddf28,Kings XI Punjab,3,2,5,1,2.0,40.0,0,0,72,12.0,72,1,72.0,6.0,40,55.56,16,8,8,0,50.0,16,12eddf28,https://a.espncdn.com/i/headshots/cricket/players/full/12eddf28.png,https://www.espncricinfo.com/cricketers/rj-harris-12eddf28
2013,RN ten Doeschate,4ec07775,Kolkata Knight Riders,4,85,63,3,28.33,134.92,9,2,18,3.0,24,0,,8.0,4,22.22,16,6,10,0,37.5,12,4ec07775,https://a.espncdn.com/i/headshots/cricket/players/full/4ec07775.png,https://www.espncricinfo.com/cricketers/rn-ten-doeschate-4ec07775
2013,RP Singh,c3d1402f,Royal Challengers Bangalore,11,0,0,0,,,0,0,239,39.83,335,13,18.38,8.41,88,36.82,16,8,6,2,57.14,18,c3d1402f,https://a.espncdn.com/i/headshots/cricket/players/full/c3d1402f.png,https://www.espncricinfo.com/cricketers/rp-singh-c3d1402f
2013,RT Ponting,7d415ea5,Mumbai Indians,6,52,75,5,10.4,69.33,3,1,0,,0,0,,,0,,19,13,6,0,68.42,26,7d415ea5,https://a.espncdn.com/i/headshots/cricket/players/full/7d415ea5.png,https://www.espncricinfo.com/cricketers/rt-ponting-7d415ea5
2013,RV Gomez,b2570b38,Pune Warriors,2,4,1,0,,400.0,1,0,6,1.0,5,0,,5.0,4,66.67,16,4,12,0,25.0,8,b2570b38,https://a.espncdn.com/i/headshots/cricket/players/full/b2570b38.png,https://www.espncricinfo.com/cricketers/rv-gomez-b2570b38
2013,RV Uthappa,1c17e270,Pune Warriors,16,434,368,16,27.12,117.93,42,12,0,,0,0,,,0,,16,4,12,0,25.0,8,1c17e270,https://a.espncdn.com/i/headshots/cricket/players/full/1c17e270.png,https://www.espncricinfo.com/cricketers/rv-uthappa-1c17e270
2013,S Anirudha,95a2ea61,Chennai Super Kings,1,0,2,1,0.0,0.0,0,0,0,,0,0,,,0,,18,12,6,0,66.67,24,95a2ea61,https://a.espncdn.com/i/headshots/cricket/players/full/95a2ea61.png,https://www.espncricinfo.com/cricketers/s-anirudha-95a2ea61
2013,S Badree,76388dc8,Rajasthan Royals,1,0,0,0,,,0,0,24,4.0,34,0,,8.5,7,29.17,18,11,7,0,61.11,22,76388dc8,https://a.espncdn.com/i/headshots/cricket/players/full/76388dc8.png,https://www.espncricinfo.com/cricketers/s-badree-76388dc8
2013,S Badrinath,3576e47e,Chennai Super Kings,18,124,120,7,17.71,103.33,11,0,0,,0,0,,,0,,18,12,6,0,66.67,24,3576e47e,https://a.espncdn.com/i/headshots/cricket/players/full/3576e47e.png,https://www.espncricinfo.com/cricketers/s-badrinath-3576e47e
2013,S Dhawan,0a476045,Sunrisers Hyderabad,10,311,253,8,38.88,122.92,37,5,0,,0,0,,,0,,17,9,7,1,56.25,19,0a476045,https://a.espncdn.com/i/headshots/cricket/players/full/0a476045.png,https://www.espncricinfo.com/cricketers/s-dhawan-0a476045
2013,S Kaul,dcf81436,Delhi Daredevils,6,7,9,0,,77.78,0,0,131,21.83,170,4,32.75,7.79,44,33.59,16,3,12,1,20.0,7,dcf81436,https://a.espncdn.com/i/headshots/cricket/players/full/dcf81436.png,https://www.espncricinfo.com/cricketers/s-kaul-dcf81436
2013,S Ladda,fb693839,Kolkata Knight Riders,1,0,0,0,,,0,0,12,2.0,18,1,12.0,9.0,3,25.0,16,6,10,0,37.5,12,fb693839,https://a.espncdn.com/i/headshots/cricket/players/full/fb693839.png,https://www.espncricinfo.com/cricketers/s-ladda-fb693839
2013,S Nadeem,9d80c5e1,Delhi Daredevils,12,14,27,5,2.8,51.85,1,0,264,44.0,259,9,29.33,5.89,95,35.98,16,3,12,1,20.0,7,9d80c5e1,https://a.espncdn.com/i/headshots/cricket/players/full/9d80c5e1.png,https://www.espncricinfo.com/cricketers/s-nadeem-9d80c5e1
2013,S Narwal,287686fd,Kolkata Knight Riders,2,23,15,1,23.0,153.33,4,0,12,2.0,17,0,,8.5,6,50.0,16,6,10,0,37.5,12,287686fd,https://a.espncdn.com/i/headshots/cricket/players/full/287686fd.png,https://www.espncricinfo.com/cricketers/s-narwal-287686fd
2013,S Sreesanth,6b8eb6e5,Rajasthan Royals,7,1,4,1,1.0,25.0,0,0,130,21.67,163,5,26.0,7.52,67,51.54,18,11,7,0,61.11,22,6b8eb6e5,https://a.espncdn.com/i/headshots/cricket/players/full/6b8eb6e5.png,https://www.espncricinfo.com/cricketers/s-sreesanth-6b8eb6e5
2013,SE Marsh,508a1ea7,Kings XI Punjab,8,300,249,8,37.5,120.48,39,4,0,,0,0,,,0,,16,8,8,0,50.0,16,508a1ea7,https://a.espncdn.com/i/headshots/cricket/players/full/508a1ea7.png,https://www.espncricinfo.com/cricketers/se-marsh-508a1ea7
2013,SK Raina,1dc12ab9,Chennai Super Kings,18,548,364,12,45.67,150.55,50,18,12,2.0,23,1,12.0,11.5,2,16.67,18,12,6,0,66.67,24,1dc12ab9,https://a.espncdn.com/i/headshots/cricket/players/full/1dc12ab9.png,https://www.espncricinfo.com/cricketers/sk-raina-1dc12ab9
2013,SK Trivedi,3d7e087f,Rajasthan Royals,17,3,7,1,3.0,42.86,0,0,359,59.83,410,12,29.92,6.85,122,33.98,18,11,7,0,61.11,22,3d7e087f,https://a.espncdn.com/i/headshots/cricket/players/full/3d7e087f.png,https://www.espncricinfo.com/cricketers/sk-trivedi-3d7e087f
2013,SL Malinga,a12e1d51,Mumbai Indians,17,9,18,3,3.0,50.0,1,0,392,65.33,468,20,19.6,7.16,147,37.5,19,13,6,0,68.42,26,a12e1d51,https://a.espncdn.com/i/headshots/cricket/players/full/a12e1d51.png,https://www.espncricinfo.com/cricketers/sl-malinga-a12e1d51
2013,SMSM Senanayake,4c4fa80b,Kolkata Knight Riders,8,10,16,1,10.0,62.5,0,0,192,32.0,209,9,21.33,6.53,73,38.02,16,6,10,0,37.5,12,4c4fa80b,https://a.espncdn.com/i/headshots/cricket/players/full/4c4fa80b.png,https://www.espncricinfo.com/cricketers/smsm-senanayake-4c4fa80b
2013,SP Narine,9d430b40,Kolkata Knight Riders,16,21,19,3,7.0,110.53,0,2,384,64.0,350,22,17.45,5.47,180,46.88,16,6,10,0,37.5,12,9d430b40,https://a.espncdn.com/i/headshots/cricket/players/full/9d430b40.png,https://www.espncricinfo.com/cricketers/sp-narine-9d430b40
2013,SPD Smith,30a45b23,Pune Warriors,7,159,132,5,31.8,120.45,15,4,0,,0,0,,,0,,16,4,12,0,25.0,8,30a45b23,https://a.espncdn.com/i/headshots/cricket/players/full/30a45b23.png,https://www.espncricinfo.com/cricketers/spd-smith-30a45b23
2013,SR Tendulkar,d2c2b2d5,Mumbai Indians,14,287,231,14,20.5,124.24,39,5,0,,0,0,,,0,,19,13,6,0,68.42,26,d2c2b2d5,https://a.espncdn.com/i/headshots/cricket/players/full/d2c2b2d5.png,https://www.espncricinfo.com/cricketers/sr-tendulkar-d2c2b2d5
2013,SR Watson,4329fbb5,Rajasthan Royals,16,543,378,14,38.79,143.65,59,22,250,41.67,298,13,19.23,7.15,101,40.4,18,11,7,0,61.11,22,4329fbb5,https://a.espncdn.com/i/headshots/cricket/players/full/4329fbb5.png,https://www.espncricinfo.com/cricketers/sr-watson-4329fbb5
2013,SS Tiwary,709b0bac,Royal Challengers Bangalore,9,109,106,4,27.25,102.83,4,4,0,,0,0,,,0,,16,8,6,2,57.14,18,709b0bac,https://a.espncdn.com/i/headshots/cricket/players/full/709b0bac.png,https://www.espncricinfo.com/cricketers/ss-tiwary-709b0bac
2013,STR Binny,bd17b45f,Rajasthan Royals,17,293,199,8,36.62,147.24,25,12,144,24.0,162,6,24.0,6.75,57,39.58,18,11,7,0,61.11,22,bd17b45f,https://a.espncdn.com/i/headshots/cricket/players/full/bd17b45f.png,https://www.espncricinfo.com/cricketers/str-binny-bd17b45f
2013,SV Samson,a4cc73aa,Rajasthan Royals,11,206,178,8,25.75,115.73,19,5,0,,0,0,,,0,,18,11,7,0,61.11,22,a4cc73aa,https://a.espncdn.com/i/headshots/cricket/players/full/a4cc73aa.png,https://www.espncricinfo.com/cricketers/sv-samson-a4cc73aa
2013,SW Tait,addfb70e,Rajasthan Royals,3,1,3,1,1.0,33.33,0,0,60,10.0,98,1,60.0,9.8,23,38.33,18,11,7,0,61.11,22,addfb70e,https://a.espncdn.com/i/headshots/cricket/players/full/addfb70e.png,https://www.espncricinfo.com/cricketers/sw-tait-addfb70e
2013,Sachin Baby,dc9dd038,Rajasthan Royals,4,3,7,1,3.0,42.86,0,0,0,,0,0,,,0,,18,11,7,0,61.11,22,dc9dd038,https://a.espncdn.com/i/headshots/cricket/players/full/dc9dd038.png,https://www.espncricinfo.com/cricketers/sachin-baby-dc9dd038
2013,Sandeep Sharma,ce820073,Kings XI Punjab,4,0,1,0,,0.0,0,0,96,16.0,119,8,12.0,7.44,41,42.71,16,8,8,0,50.0,16,ce820073,https://a.espncdn.com/i/headshots/cricket/players/full/ce820073.png,https://www.espncricinfo.com/cricketers/sandeep-sharma-ce820073
2013,TL Suman,aaa1b522,Pune Warriors,7,52,58,5,10.4,89.66,8,0,12,2.0,15,1,12.0,7.5,3,25.0,16,4,12,0,25.0,8,aaa1b522,https://a.espncdn.com/i/headshots/cricket/players/full/aaa1b522.png,https://www.espncricinfo.com/cricketers/tl-suman-aaa1b522
2013,TM Dilshan,5bdcdb72,Royal Challengers Bangalore,5,76,92,5,15.2,82.61,12,0,6,1.0,10,0,,10.0,0,0.0,16,8,6,2,57.14,18,5bdcdb72,https://a.espncdn.com/i/headshots/cricket/players/full/5bdcdb72.png,https://www.espncricinfo.com/cricketers/tm-dilshan-5bdcdb72
2013,UA Birla,91b9300b,Pune Warriors,2,7,14,1,7.0,50.0,1,0,0,,0,0,,,0,,16,4,12,0,25.0,8,91b9300b,https://a.espncdn.com/i/headshots/cricket/players/full/91b9300b.png,https://www.espncricinfo.com/cricketers/ua-birla-91b9300b
2013,UBT Chand,0c94f480,Delhi Daredevils,9,158,157,9,17.56,100.64,17,4,0,,0,0,,,0,,16,3,12,1,20.0,7,0c94f480,https://a.espncdn.com/i/headshots/cricket/players/full/0c94f480.png,https://www.espncricinfo.com/cricketers/ubt-chand-0c94f480
2013,UT Yadav,cc1e8c68,Delhi Daredevils,16,38,38,1,38.0,100.0,3,1,353,58.83,523,16,22.06,8.89,127,35.98,16,3,12,1,20.0,7,cc1e8c68,https://a.espncdn.com/i/headshots/cricket/players/full/cc1e8c68.png,https://www.espncricinfo.com/cricketers/ut-yadav-cc1e8c68
2013,V Kohli,ba607b88,Royal Challengers Bangalore,16,639,454,14,45.64,140.75,65,22,0,,0,0,,,0,,16,8,6,2,57.14,18,ba607b88,https://a.espncdn.com/i/headshots/cricket/players/full/ba607b88.png,https://www.espncricinfo.com/cricketers/v-kohli-ba607b88
2013,V Sehwag,8ba8195d,Delhi Daredevils,13,295,229,12,24.58,128.82,41,6,6,1.0,9,0,,9.0,0,0.0,16,3,12,1,20.0,7,8ba8195d,https://a.espncdn.com/i/headshots/cricket/players/full/8ba8195d.png,https://www.espncricinfo.com/cricketers/v-sehwag-8ba8195d
2013,VS Malik,5f26df4f,Rajasthan Royals,3,0,0,0,,,0,0,60,10.0,59,2,30.0,5.9,30,50.0,18,11,7,0,61.11,22,5f26df4f,https://a.espncdn.com/i/headshots/cricket/players/full/5f26df4f.png,https://www.espncricinfo.com/cricketers/vs-malik-5f26df4f
2013,WD Parnell,3a60e0b5,Pune Warriors,4,5,7,1,5.0,71.43,0,0,89,14.83,137,6,14.83,9.24,33,37.08,16,4,12,0,25.0,8,3a60e0b5,https://a.espncdn.com/i/headshots/cricket/players/full/3a60e0b5.png,https://www.espncricinfo.com/cricketers/wd-parnell-3a60e0b5
2013,WP Saha,fe11caa6,Chennai Super Kings,3,70,56,3,23.33,125.0,6,4,0,,0,0,,,0,,18,12,6,0,66.67,24,fe11caa6,https://a.espncdn.com/i/headshots/cricket/players/full/fe11caa6.png,https://www.espncricinfo.com/cricketers/wp-saha-fe11caa6
2013,X Thalaivan Sargunam,1763bc6c,Sunrisers Hyderabad,1,10,17,1,10.0,58.82,0,0,0,,0,0,,,0,,17,9,7,1,56.25,19,1763bc6c,https://a.espncdn.com/i/headshots/cricket/players/full/1763bc6c.png,https://www.espncricinfo.com/cricketers/x-thalaivan-sargunam-1763bc6c
2013,Y Venugopal Rao,fe763256,Delhi Daredevils,1,0,0,0,,,0,0,0,,0,0,,,0,,16,3,12,1,20.0,7,fe763256,https://a.espncdn.com/i/headshots/cricket/players/full/fe763256.png,https://www.espncricinfo.com/cricketers/y-venugopal-rao-fe763256
2013,YK Pathan,3c6ffae8,Kolkata Knight Riders,16,332,239,12,27.67,138.91,30,15,54,9.0,73,1,54.0,8.11,14,25.93,16,6,10,0,37.5,12,3c6ffae8,https://a.espncdn.com/i/headshots/cricket/players/full/3c6ffae8.png,https://www.espncricinfo.com/cricketers/yk-pathan-3c6ffae8
2013,YS Chahal,57ee1fde,Mumbai Indians,1,0,0,0,,,0,0,24,4.0,34,0,,8.5,8,33.33,19,13,6,0,68.42,26,57ee1fde,https://a.espncdn.com/i/headshots/cricket/players/full/57ee1fde.png,https://www.espncricinfo.com/cricketers/ys-chahal-57ee1fde
2013,Yuvraj Singh,1c914163,Pune Warriors,13,238,190,12,19.83,125.26,14,15,132,22.0,152,6,22.0,6.91,39,29.55,16,4,12,0,25.0,8,1c914163,https://a.espncdn.com/i/headshots/cricket/players/full/1c914163.png,https://www.espncricinfo.com/cricketers/yuvraj-singh-1c914163
2013,Z Khan,91a4a398,Royal Challengers Bangalore,2,0,0,0,,,0,0,36,6.0,47,5,7.2,7.83,18,50.0,16,8,6,2,57.14,18,91a4a398,https://a.espncdn.com/i/headshots/cricket/players/full/91a4a398.png,https://www.espncricinfo.com/cricketers/z-khan-91a4a398
2014,A Mishra,6b19d823,Sunrisers Hyderabad,10,4,7,1,4.0,57.14,0,0,225,37.5,340,7,32.14,9.07,66,29.33,14,6,8,0,42.86,12,6b19d823,https://a.espncdn.com/i/headshots/cricket/players/full/6b19d823.png,https://www.espncricinfo.com/cricketers/a-mishra-6b19d823
2014,A Nehra,96fd40ae,Chennai Super Kings,4,0,0,0,,,0,0,90,15.0,142,8,11.25,9.47,30,33.33,16,10,6,0,62.5,20,96fd40ae,https://a.espncdn.com/i/headshots/cricket/players/full/96fd40ae.png,https://www.espncricinfo.com/cricketers/a-nehra-96fd40ae
2014,AB Dinda,66b30f71,Royal Challengers Bangalore,9,4,12,1,4.0,33.33,0,0,186,31.0,270,5,37.2,8.71,64,34.41,14,5,9,0,35.71,10,66b30f71,https://a.espncdn.com/i/headshots/cricket/players/full/66b30f71.png,https://www.espncricinfo.com/cricketers/ab-dinda-66b30f71
2014,AB de Villiers,c4487b84,Royal Challengers Bangalore,14,395,248,11,35.91,159.27,26,24,0,,0,0,,,0,,14,5,9,0,35.71,10,c4487b84,https://a.espncdn.com/i/headshots/cricket/players/full/c4487b84.png,https://www.espncricinfo.com/cricketers/ab-de-villiers-c4487b84
2014,AD Russell,bbd41817,Kolkata Knight Riders,2,2,8,2,1.0,25.0,0,0,30,5.0,52,1,30.0,10.4,6,20.0,16,11,4,1,73.33,23,bbd41817,https://a.espncdn.com/i/headshots/cricket/players/full/bbd41817.png,https://www.espncricinfo.com/cricketers/ad-russell-bbd41817
2014,AJ Finch,b8d490fd,Sunrisers Hyderabad,13,309,261,11,28.09,118.39,31,9,0,,0,0,,,0,,14,6,8,0,42.86,12,b8d490fd,https://a.espncdn.com/i/headshots/cricket/players/full/b8d490fd.png,https://www.espncricinfo.com/cricketers/aj-finch-b8d490fd
2014,AM Nayar,a45a5e8d,Rajasthan Royals,5,43,46,4,10.75,93.48,5,1,0,,0,0,,,0,,14,6,7,1,46.15,13,a45a5e8d,https://a.espncdn.com/i/headshots/cricket/players/full/a45a5e8d.png,https://www.espncricinfo.com/cricketers/am-nayar-a45a5e8d
2014,AM Rahane,29e95537,Rajasthan Royals,13,339,291,10,33.9,116.49,38,3,0,,0,0,,,0,,14,6,7,1,46.15,13,29e95537,https://a.espncdn.com/i/headshots/cricket/players/full/29e95537.png,https://www.espncricinfo.com/cricketers/am-rahane-29e95537
2014,AN Ahmed,2af1b6d2,Royal Challengers Bangalore,4,4,1,0,,400.0,1,0,86,14.33,113,3,28.67,7.88,25,29.07,14,5,9,0,35.71,10,2af1b6d2,https://a.espncdn.com/i/headshots/cricket/players/full/2af1b6d2.png,https://www.espncricinfo.com/cricketers/an-ahmed-2af1b6d2
2014,AP Tare,855a210c,Mumbai Indians,15,126,97,8,15.75,129.9,16,3,0,,0,0,,,0,,15,7,8,0,46.67,14,855a210c,https://a.espncdn.com/i/headshots/cricket/players/full/855a210c.png,https://www.espncricinfo.com/cricketers/ap-tare-855a210c
2014,AR Patel,2e171977,Kings XI Punjab,17,62,60,5,12.4,103.33,6,1,396,66.0,405,17,23.29,6.14,157,39.65,17,12,5,0,70.59,24,2e171977,https://a.espncdn.com/i/headshots/cricket/players/full/2e171977.png,https://www.espncricinfo.com/cricketers/ar-patel-2e171977
2014,AT Rayudu,70d205c9,Mumbai Indians,15,361,286,14,25.79,126.22,31,8,0,,0,0,,,0,,15,7,8,0,46.67,14,70d205c9,https://a.espncdn.com/i/headshots/cricket/players/full/70d205c9.png,https://www.espncricinfo.com/cricketers/at-rayudu-70d205c9
2014,Ankit Sharma,24d94623,Rajasthan Royals,3,34,30,2,17.0,113.33,4,1,48,8.0,43,4,12.0,5.38,22,45.83,14,6,7,1,46.15,13,24d94623,https://a.espncdn.com/i/headshots/cricket/players/full/24d94623.png,https://www.espncricinfo.com/cricketers/ankit-sharma-24d94623
2014,B Kumar,2e81a32d,Sunrisers Hyderabad,14,1,4,1,1.0,25.0,0,0,319,53.17,354,20,15.95,6.66,152,47.65,14,6,8,0,42.86,12,2e81a32d,https://a.espncdn.com/i/headshots/cricket/players/full/2e81a32d.png,https://www.espncricinfo.com/cricketers/b-kumar-2e81a32d
2014,BB McCullum,b8a55852,Chennai Super Kings,14,405,333,13,31.15,121.62,32,19,0,,0,0,,,0,,16,10,6,0,62.5,20,b8a55852,https://a.espncdn.com/i/headshots/cricket/players/full/b8a55852.png,https://www.espncricinfo.com/cricketers/bb-mccullum-b8a55852
2014,BCJ Cutting,2e11c706,Rajasthan Royals,1,8,6,0,,133.33,0,1,24,4.0,31,1,24.0,7.75,9,37.5,14,6,7,1,46.15,13,2e11c706,https://a.espncdn.com/i/headshots/cricket/players/full/2e11c706.png,https://www.espncricinfo.com/cricketers/bcj-cutting-2e11c706
2014,BE Hendricks,b56dc5f7,Kings XI Punjab,3,0,1,1,0.0,0.0,0,0,72,12.0,126,4,18.0,10.5,25,34.72,17,12,5,0,70.59,24,b56dc5f7,https://a.espncdn.com/i/headshots/cricket/players/full/b56dc5f7.png,https://www.espncricinfo.com/cricketers/be-hendricks-b56dc5f7
2014,BJ Hodge,b57f8a9a,Rajasthan Royals,4,101,72,3,33.67,140.28,4,6,0,,0,0,,,0,,14,6,7,1,46.15,13,b57f8a9a,https://a.espncdn.com/i/headshots/cricket/players/full/b57f8a9a.png,https://www.espncricinfo.com/cricketers/bj-hodge-b57f8a9a
2014,BR Dunk,272d796e,Mumbai Indians,3,40,35,3,13.33,114.29,7,0,0,,0,0,,,0,,15,7,8,0,46.67,14,272d796e,https://a.espncdn.com/i/headshots/cricket/players/full/272d796e.png,https://www.espncricinfo.com/cricketers/br-dunk-272d796e
2014,BW Hilfenhaus,f3171936,Chennai Super Kings,8,0,0,0,,,0,0,168,28.0,246,8,21.0,8.79,70,41.67,16,10,6,0,62.5,20,f3171936,https://a.espncdn.com/i/headshots/cricket/players/full/f3171936.png,https://www.espncricinfo.com/cricketers/bw-hilfenhaus-f3171936
2014,CA Lynn,45eda7c8,Kolkata Knight Riders,2,58,49,2,29.0,118.37,5,3,0,,0,0,,,0,,16,11,4,1,73.33,23,45eda7c8,https://a.espncdn.com/i/headshots/cricket/players/full/45eda7c8.png,https://www.espncricinfo.com/cricketers/ca-lynn-45eda7c8
2014,CA Pujara,d4f9dbd4,Kings XI Punjab,6,125,123,4,31.25,101.63,17,0,0,,0,0,,,0,,17,12,5,0,70.59,24,d4f9dbd4,https://a.espncdn.com/i/headshots/cricket/players/full/d4f9dbd4.png,https://www.espncricinfo.com/cricketers/ca-pujara-d4f9dbd4
2014,CH Gayle,db584dad,Royal Challengers Bangalore,9,196,184,9,21.78,106.52,18,12,0,,0,0,,,0,,14,5,9,0,35.71,10,db584dad,https://a.espncdn.com/i/headshots/cricket/players/full/db584dad.png,https://www.espncricinfo.com/cricketers/ch-gayle-db584dad
2014,CJ Anderson,8abdf100,Mumbai Indians,12,265,181,9,29.44,146.41,21,15,108,18.0,184,4,27.0,10.22,35,32.41,15,7,8,0,46.67,14,8abdf100,https://a.espncdn.com/i/headshots/cricket/players/full/8abdf100.png,https://www.espncricinfo.com/cricketers/cj-anderson-8abdf100
2014,CM Gautam,30a2649b,Mumbai Indians,9,121,110,6,20.17,110.0,13,5,0,,0,0,,,0,,15,7,8,0,46.67,14,30a2649b,https://a.espncdn.com/i/headshots/cricket/players/full/30a2649b.png,https://www.espncricinfo.com/cricketers/cm-gautam-30a2649b
2014,DA Miller,d67d5f00,Kings XI Punjab,16,446,299,9,49.56,149.16,34,21,0,,0,0,,,0,,17,12,5,0,70.59,24,d67d5f00,https://a.espncdn.com/i/headshots/cricket/players/full/d67d5f00.png,https://www.espncricinfo.com/cricketers/da-miller-d67d5f00
2014,DA Warner,dcce6f09,Sunrisers Hyderabad,14,528,371,12,44.0,142.32,39,24,0,,0,0,,,0,,14,6,8,0,42.86,12,dcce6f09,https://a.espncdn.com/i/headshots/cricket/players/full/dcce6f09.png,https://www.espncricinfo.com/cricketers/da-warner-dcce6f09
2014,DH Yagnik,063b3673,Rajasthan Royals,1,4,6,0,,66.67,0,0,0,,0,0,,,0,,14,6,7,1,46.15,13,063b3673,https://a.espncdn.com/i/headshots/cricket/players/full/063b3673.png,https://www.espncricinfo.com/cricketers/dh-yagnik-063b3673
2014,DJ Bravo,87e562a9,Chennai Super Kings,1,8,3,0,,266.67,0,1,0,,0,0,,,0,,16,10,6,0,62.5,20,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2014,DJ Hussey,fd835ab3,Chennai Super Kings,5,116,94,2,58.0,123.4,8,6,17,2.83,38,2,8.5,13.41,5,29.41,16,10,6,0,62.5,20,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2014,DJG Sammy,c03c6200,Sunrisers Hyderabad,10,108,91,7,15.43,118.68,4,8,84,14.0,157,3,28.0,11.21,20,23.81,14,6,8,0,42.86,12,c03c6200,https://a.espncdn.com/i/headshots/cricket/players/full/c03c6200.png,https://www.espncricinfo.com/cricketers/djg-sammy-c03c6200
2014,DR Smith,35205dfc,Chennai Super Kings,16,566,415,17,33.29,136.39,50,34,60,10.0,95,4,15.0,9.5,15,25.0,16,10,6,0,62.5,20,35205dfc,https://a.espncdn.com/i/headshots/cricket/players/full/35205dfc.png,https://www.espncricinfo.com/cricketers/dr-smith-35205dfc
2014,DS Kulkarni,d2a989fc,Rajasthan Royals,8,35,25,1,35.0,140.0,1,2,162,27.0,221,6,27.0,8.19,70,43.21,14,6,7,1,46.15,13,d2a989fc,https://a.espncdn.com/i/headshots/cricket/players/full/d2a989fc.png,https://www.espncricinfo.com/cricketers/ds-kulkarni-d2a989fc
2014,DW Steyn,8fd1a8f5,Sunrisers Hyderabad,14,22,26,2,11.0,84.62,1,0,336,56.0,431,11,30.55,7.7,145,43.15,14,6,8,0,42.86,12,8fd1a8f5,https://a.espncdn.com/i/headshots/cricket/players/full/8fd1a8f5.png,https://www.espncricinfo.com/cricketers/dw-steyn-8fd1a8f5
2014,F du Plessis,3355b542,Chennai Super Kings,15,303,235,10,30.3,128.94,26,7,0,,0,0,,,0,,16,10,6,0,62.5,20,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2014,G Gambhir,bb345e0b,Kolkata Knight Riders,16,335,290,14,23.93,115.52,36,4,0,,0,0,,,0,,16,11,4,1,73.33,23,bb345e0b,https://a.espncdn.com/i/headshots/cricket/players/full/bb345e0b.png,https://www.espncricinfo.com/cricketers/g-gambhir-bb345e0b
